Line-number,Type,State,County,Town,FIPS,Server-owner,ArcGIS-url,https,Show-contents,SSL,Open,Comment
2806,2,South Carolina,,,45,South Carolina various layers,https://ags3.scgov.net/agsfed/rest/services,Y,Y,OK,Y,
2807,2,South Carolina,,,45,South Carolina Department of Health and Environmental Control,https://gisweb01vm.dhec.sc.gov/arcgis/rest/services,Y,N,OK,Y,
2808,2,South Carolina,,,45,South Carolina Department of Health and Environmental Control,https://gis.dhec.sc.gov/arcgis/rest/services,Y,N,OK,Y,
2809,2,South Carolina,,,45,South Carolina Department of Transportation,https://services1.arcgis.com/VaY7cY9pvUYUP1Lf/arcgis/rest/services,Y,Y,OK,Y,
2810,2,South Carolina,,,45,,https://services.arcgis.com/acgZYxoN5Oj8pDLa/arcgis/rest/services,Y,Y,OK,Y,
2811,2,South Carolina,,,45,South Carolina Aeronautics Commission,https://services1.arcgis.com/mBK8wqXy5kTsaVZw/arcgis/rest/services,Y,Y,OK,Y,
2812,2,South Carolina,,,,Grand Strand Water and Sewer Authority,https://www.gswsa.com/arcgis/rest/services,Y,Y,OK,Y,
2813,2,South Carolina,Aiken,,45003,,https://acgiswebmap.aikencountysc.gov/arcgis/rest/services,Y,Y,OK,Y,
2814,2,South Carolina,Anderson,,45007,,https://propertyviewer.andersoncountysc.org/arcgis/rest/services,Y,Y,OK,Y,
2815,2,South Carolina,Calhoun,,45017,,https://gis.aecomonline.net/arcgis/rest/services/CalhounCO,Y,Y,OK,Y,
2816,2,South Carolina,Charleston,,45019,,https://gisccapps.charlestoncounty.org/arcgis/rest/services,Y,Y,OK,Y, 
2817,2,South Carolina,Charleston,,45019,,https://gisccimg.charlestoncounty.org/arcgis/rest/services,Y,Y,OK,Y,
2818,2,South Carolina,Colleton,,45029,,https://services1.arcgis.com/m0cnLGKdhwao8WvM/ArcGIS/rest/services,Y,Y,OK,Y,
2819,2,South Carolina,Dorchester,,45035,,https://gisservices.dorchestercounty.net/arcgis/rest/services,Y,Y,OK,Y,
2820,2,South Carolina,Florence,,45041,,https://arc2000.florenceco.org/arcgis/rest/services,Y,Y,OK,Y, 
2821,2,South Carolina,Florence,,45041,,https://gis.aecomonline.net/arcgis/rest/services/Florence,Y,Y,OK,Y,
2822,2,South Carolina,Greenville,,45045,,https://services.arcgis.com/s8BzdTejnTIG3ix6/arcgis/rest/services,Y,Y,OK,Y, 
2823,2,South Carolina,Greenwood,,45047,,https://www.greenwoodsc.gov/arcgis1051/rest/services,Y,Y,OK,Y,
2824,2,South Carolina,Horry,,45051,,https://www.horrycounty.org/gisweb/rest/services,Y,Y,OK,Y,
2825,2,South Carolina,Laurens,,45059,,https://gis.aecomonline.net/arcgis/rest/services/LCWSC,Y,Y,OK,Y,
2826,2,South Carolina,Lexington,,45063,,https://maps.lex-co.com/arcgis/rest/services,Y,Y,OK,Y,
2827,2,South Carolina,Newberry,,45071,,https://map.newberrycounty.net/gis/rest/services,Y,Y,OK,Y,
2828,2,South Carolina,Orangeburg,,45075,,https://gis2.orangeburgcounty.org/ocgis/rest/services,Y,Y,OK,Y,
2829,2,South Carolina,Pickens,,45077,,https://services1.arcgis.com/59960rq18IxUcAVI/arcgis/rest/services,Y,Y,OK,Y,
2830,2,South Carolina,Saluda,,45081,,https://saludacountysc.net/arcgis/rest/services,Y,Y,OK,Y,
2831,2,South Carolina,Sumter,,45085,,http://svr4.sumtercountysc.org/arcgis/rest/services,Y,Y,X,Y, https version has 
2832,2,South Carolina,York,,45091,,https://maps2.yorkcountygov.com/imagery/rest/services,Y,N,OK,Y,
2833,2,South Carolina,York,,45091,,https://maps2.yorkcountygov.com/agsn1/rest/services,Y,N,OK,Y,
2834,2,South Carolina,,Aiken,,,https://gis.cityofaikensc.gov/arcgis/rest/services,Y,Y,OK,Y,
2835,2,South Carolina,,Batesburg-Leesville,,,https://web2.mobile311.com/arcgis/rest/services/SouthCarolina/BatesburgLeesvilleSC/MapServer,Y,Y,OK,Y,
2836,2,South Carolina,,Bluffton,,,https://services2.arcgis.com/emqdvAOVfTSmahz0/arcgis/rest/services,Y,Y,OK,Y,
2837,2,South Carolina,,Charleston,,,https://gis.charleston-sc.gov/arcgis/rest/services,Y,Y,OK,Y, 
2838,2,South Carolina,,Charleston,,,https://gis.charleston-sc.gov/arcgis2/rest/services,Y,Y,OK,Y,
2839,2,South Carolina,,Columbia,,,https://services1.arcgis.com/Mnt8FoJcogKtoVBs/arcgis/rest/services,Y,Y,OK,Y,
2840,2,South Carolina,,Conway,,,https://gis.cityofconway.com/arcgis/rest/services,Y,Y,OK,Y,
2841,2,South Carolina,,Fort Mill,,,https://gis.aecomonline.net/arcgis/rest/services/FortMill,Y,Y,OK,Y,
2842,2,South Carolina,,Greenville,,,https://citygis.greenvillesc.gov/arcgis/rest/services,Y,Y,OK,Y, 
2843,2,South Carolina,,Greenville,,,https://www.gcgis.org/arcgis/rest/services,Y,Y,OK,Y,
2844,2,South Carolina,,Greer,,,https://gismaps.cityofgreer.org/arcgis/rest/services,Y,Y,OK,Y,
2845,2,South Carolina,,Hilton Head Island,,,https://gis.hiltonheadislandsc.gov/arcgis/rest/services,Y,Y,OK,Y,
2846,2,South Carolina,,Mount Pleasant,,,https://maps.tompsc.com/arcgis/rest/services,Y,Y,OK,Y,
2847,2,South Carolina,,North Charleston,,,https://arc.northcharleston.org/arcgis/rest/services,Y,Y,OK,Y,
2848,2,South Carolina,,Rock Hill,,,https://rockhillgis.cityofrockhill.com/arcgis/rest/services,Y,Y,OK,Y,
2849,2,South Dakota,,,46,South Dakota various layers,https://arcgis.sd.gov/arcgis/rest/services,Y,Y,OK,Y, 
2850,2,South Dakota,,,46,South Dakota various layers,https://testgis.sd.gov/arcgis/rest/services,Y,Y,OK,Y,
2851,2,South Dakota,,,46,University of South Dakota,https://gis.usd.edu/arcgis/rest/services,Y,Y,OK,Y,
2852,2,South Dakota,,,,Community Planning. and Economic Development (Northeast South Dakota),https://www.1stdistrict.org/arcgis/rest/services,Y,Y,OK,Y,
2853,2,South Dakota,,,,Planning & Development DISTRICT III,http://ims.districtiii.org/arcgis/rest/services,Y,Y,X,Y,https version has 
2854,2,South Dakota,Beadle,,46005,,https://www.1stdistrict.org/arcgis/rest/services/Beadle,Y,Y,OK,Y,
2855,2,South Dakota,Bennett,,46007,,http://ims.districtiii.org/arcgis/rest/services/Bennett/MapServer,Y,Y,X,Y, https version has an 
2856,2,South Dakota,Bon Homme,,46009,,http://ims.districtiii.org/arcgis/rest/services/BON_HOMME/MapServer,Y,Y,X,Y,https version has an 
2857,2,South Dakota,Buffalo,,46017,,http://ims.districtiii.org/arcgis/rest/services/BUFFALO/MapServer,Y,Y,X,Y, https version has an 
2858,2,South Dakota,Campbell,,46021,,http://ims.districtiii.org/arcgis/rest/services/CAMPBELL/MapServer,Y,Y,X,Y,https version has an 
2859,2,South Dakota,Clark,,46025,,https://www.1stdistrict.org/arcgis/rest/services/Clark,Y,Y,OK,Y,
2860,2,South Dakota,Codington,,46029,,https://www.1stdistrict.org/arcgis/rest/services/Codington,Y,Y,OK,Y,
2861,2,South Dakota,Davison,,46035,,http://ims.districtiii.org/arcgis/rest/services/DAVISON/MapServer,Y,Y,X,Y, https version has an 
2862,2,South Dakota,Day,,46037,,http://ims.districtiii.org/arcgis/rest/services/DAY/MapServer,Y,Y,X,Y, https version has an 
2863,2,South Dakota,Deuel,,46039,,https://www.1stdistrict.org/arcgis/rest/services/Deuel,Y,Y,OK,Y,
2864,2,South Dakota,Douglas,,46043,,https://www.1stdistrict.org/arcgis/rest/services/Douglas,Y,Y,OK,Y,
2865,2,South Dakota,Edmunds,,46045,,https://www.1stdistrict.org/arcgis/rest/services/Edmunds,Y,Y,OK,Y,
2866,2,South Dakota,Faulk,,46049,,http://ims.districtiii.org/arcgis/rest/services/FAULK/MapServer,Y,Y,X,Y, https version has an 
2867,2,South Dakota,Grant,,46051,,https://www.1stdistrict.org/arcgis/rest/services/Grant,Y,Y,OK,Y,
2868,2,South Dakota,Gregory,,46053,,https://gis3.gisworkshop.com/arcgis/rest/services/Gregory_County_SD_Assessor_Sub/MapServer,Y,Y,X,Y,
2869,2,South Dakota,Hamlin,,46057,,https://www.1stdistrict.org/arcgis/rest/services/Hamlin,Y,Y,OK,Y,
2870,2,South Dakota,Hanson,,46061,,http://ims.districtiii.org/arcgis/rest/services/HANSON/MapServer,Y,Y,X,Y, https version has an 
2871,2,South Dakota,Hanson,,46061,,http://ims.districtiii.org/arcgis/rest/services/HANSON_WATER/MapServer,Y,Y,X,Y,https version has an 
2872,2,South Dakota,Hanson,,46061,,http://ims.districtiii.org/arcgis/rest/services/HANSON_LABELS/MapServer,Y,Y,X,Y,https version has an 
2873,2,South Dakota,Hanson,,46061,,http://ims.districtiii.org/arcgis/rest/services/HANSON_CONTOURS/MapServer,Y,Y,X,Y,https version has an 
2874,2,South Dakota,Hutchinson,,46067,,http://ims.districtiii.org/arcgis/rest/services/HUTCHINSON/MapServer,Y,Y,X,Y,https version has an 
2875,2,South Dakota,Jerauld,,46073,,http://ims.districtiii.org/arcgis/rest/services/Jerauld/MapServer,Y,Y,X,Y, https version has an 
2876,2,South Dakota,Jones,,46075,,http://ims.districtiii.org/arcgis/rest/services/JONES/MapServer,Y,Y,X,Y, https version has an 
2877,2,South Dakota,Kingsbury,,46077,,https://www.1stdistrict.org/arcgis/rest/services/Kingsbury,Y,Y,OK,Y,
2878,2,South Dakota,Lake,,46079,,https://www.1stdistrict.org/arcgis/rest/services/Lake,Y,Y,OK,Y,
2879,2,South Dakota,Lawrence,,46081,,https://web2.mobile311.com/arcgis/rest/services/SouthDakota/LawrenceCounty/MapServer,Y,Y,OK,Y,
2880,2,South Dakota,Lincoln,,46083,,https://maps.lincolncountysd.org/webmapadaptor/rest/services,Y,Y,OK,Y,
2881,2,South Dakota,Lyman,,46085,,http://ims.districtiii.org/arcgis/rest/services/LYMAN/MapServer,Y,Y,X,Y, https version has an 
2882,2,South Dakota,Marshall,,46091,,http://ims.districtiii.org/arcgis/rest/services/MARSHALL/MapServer,Y,Y,X,Y,https version has an 
2883,2,South Dakota,Meade,,46093,,https://wfs.schneidercorp.com/arcgis/rest/services/MeadeCountySD_REST/MapServer,Y,Y,OK,Y, 
2884,2,South Dakota,Meade,,46093,,https://wfs.schneidercorp.com/arcgis/rest/services/MeadeCountySD_WFS/MapServer,Y,Y,OK,Y,
2885,2,South Dakota,Mellette,,46095,,http://ims.districtiii.org/arcgis/rest/services/MELLETTE/MapServer,Y,Y,X,Y, https version has an 
2886,2,South Dakota,Miner,,46097,,https://www.1stdistrict.org/arcgis/rest/services/Miner,Y,Y,OK,Y,
2887,2,South Dakota,Moody,,46101,,https://www.1stdistrict.org/arcgis/rest/services/Moody,Y,Y,OK,Y,
2888,2,South Dakota,Minnehaha,,46099,,https://gis.minnehahacounty.org/minnemap/rest/services,Y,Y,OK,Y,
2889,2,South Dakota,Roberts,,46109,,https://www.1stdistrict.org/arcgis/rest/services/Roberts,Y,Y,OK,Y,
2890,2,South Dakota,Sanborn,,46111,,http://ims.districtiii.org/arcgis/rest/services/SANBORN/MapServer,Y,Y,X,Y, https version has an 
2891,2,South Dakota,Sanborn,,46111,,http://ims.districtiii.org/arcgis/rest/services/SANBORN_DITCH/MapServer,Y,Y,X,Y,https version has an 
2892,2,South Dakota,Tripp,,46123,,https://www.1stdistrict.org/arcgis/rest/services/Tripp,Y,Y,OK,Y,
2893,2,South Dakota,Yankton,,46135,,http://ims.districtiii.org/arcgis/rest/services/Yankton,Y,Y,X,Y, https version has an 
2894,2,South Dakota,Yankton,,46135,,http://ims.districtiii.org/arcgis/rest/services/Yankton/MapServer,Y,Y,X,Y, https version has an 
2895,2,South Dakota,,Aurora,,,http://ims.districtiii.org/arcgis/rest/services/AURORA/MapServer,Y,Y,X,Y, https version has an 
2896,2,South Dakota,,Belle Fourche,,,https://gis3.gisworkshop.com/arcgis/rest/services/City_of_Belle_Fourche_SD_MGMT/MapServer,Y,N,OK,Y,
2897,2,South Dakota,,Brule,,,http://ims.districtiii.org/arcgis/rest/services/BRULE/MapServer,Y,Y,X,Y, https version has an 
2898,2,South Dakota,,Cleveland,,,https://www.efsedge.com/arcgis/rest/services/Cleveland_SD,Y,Y,OK,Y,
2899,2,South Dakota,,Fall River,,,https://web2.mobile311.com/arcgis/rest/services/SouthDakota/FallRiver/MapServer,Y,Y,OK,Y,
2900,2,South Dakota,,Harrisburg,,,https://gis3.gisworkshop.com/arcgis/rest/services/City_of_Harrisburg_SD_MGMT/MapServer,Y,N,OK,Y,
2901,2,South Dakota,,Madison,,,https://wfs.schneidercorp.com/arcgis/rest/services/CityofMadisonSD_REST/MapServer,Y,Y,OK,Y,
2902,2,South Dakota,,Mason City,,,https://wfs.schneidercorp.com/arcgis/rest/services/CityofMasonCityIA_WFS/MapServer,Y,Y,OK,Y,
2903,2,South Dakota,,Milbank,,,https://www.1stdistrict.org/arcgis/rest/services/Milbank,Y,Y,OK,Y,
2904,2,South Dakota,,Rapid City,,,https://permits.rcgov.org/arcgiswebadaptor/rest/services,Y,Y,OK,Y, 
2905,2,South Dakota,,Rapid City,,,https://gis.rcgov.org/arcgiswebadaptor/rest/services,Y,Y,OK,Y,
2906,2,South Dakota,,Sioux Falls,,,https://gis.siouxfalls.org/arcgis/rest/services,Y,Y,OK,Y, 
2907,2,South Dakota,,Sioux Falls,,,https://gis2.siouxfalls.org/arcgis/rest/services,Y,Y,OK,Y,
2908,2,Tennessee,,,47,Tennessee Department of Environment and Conservation,https://tdeconline.tn.gov/arcgis/rest/services,Y,Y,OK,Y,
2909,2,Tennessee,,,47,Tennessee Department of Transportation,https://spatial.tdot.tn.gov/arcgis/rest/services,Y,Y,OK,Y, 
2910,2,Tennessee,,,47,Tennessee Department of Transportation,https://services2.arcgis.com/nf3p7v7Zy4fTOh6M/arcgis/rest/services,Y,Y,OK,Y,
2911,2,Tennessee,,,47,Tennessee Emergency Management Agency,https://gis.tema.tn.gov/arcgis/rest/services,Y,Y,OK,Y,
2912,2,Tennessee,,,47,Tennessee various layers,https://tnmap.tn.gov/arcgis/rest/services,Y,Y,OK,Y, 
2913,2,Tennessee,,,47,Tennessee various layers,https://gis.safety.tn.gov:6443/arcgis/rest/services,Y,Y,OK,Y,
2914,2,Tennessee,Blount,,47009,,https://com.blountgis.org/server/rest/services,Y,Y,OK,Y,
2915,2,Tennessee,Hamilton,,47065,,https://mapsdev.hamiltontn.gov/hcwa03/rest/services,Y,Y,OK,Y, 
2916,2,Tennessee,Hamilton,,47065,,http://gismaps.hamiltontn.gov:6080/arcgis/rest/services,N,Y,,Y,
2917,2,Tennessee,Putnam,,47141,,https://services.putnamco.org/arcgis/rest/services,Y,Y,OK,Y,
2918,2,Tennessee,Rutherford,,47149,,http://map3.rutherfordcountytn.gov/arcgis/rest/services,N,Y,,Y,
2919,2,Tennessee,Rutherford,,47149,,https://maps.rutherfordcountytn.gov/ags02/rest/services,Y,Y,OK,Y,
2920,2,Tennessee,Sevier,,47155,,https://services1.arcgis.com/Qu4yM4JJvNoC2GKw/arcgis/rest/services,Y,Y,OK,Y,
2921,2,Tennessee,Shelby,,47157,,https://gis.shelbycountytn.gov/arcgis/rest/services,Y,Y,OK,Y, 
2922,2,Tennessee,Shelby,,47157,,https://uasiportal.shelbycountytn.gov/arcgis/rest/services,Y,Y,OK,Y,
2923,2,Tennessee,Williamson,,47187,,http://arcgis2.williamsoncounty-tn.gov/arcgis/rest/services,N,Y,,Y,
2924,2,Tennessee,Williamson,,47187,,https://arcgis2.williamson-tn.org/arcgis/rest/services,Y,Y,OK,Y,
2925,2,Tennessee,,Arlington,,,https://web2.mobile311.com/arcgis/rest/services/Tennessee/ArlingtonTN/MapServer,Y,Y,OK,Y,
2926,2,Tennessee,,Chattanooga,,,https://pwgis.chattanooga.gov/arcgis/rest/services,Y,Y,OK,Y,
2927,2,Tennessee,,Cleveland,,,https://gis.clevelandtn.gov/arcgis/rest/services,Y,N,OK,Y,
2928,2,Tennessee,,Elizabethton,,,https://arcfm.eesonline.org/arcgis/rest/services,Y,Y,OK,Y,
2929,2,Tennessee,,Franklin,,,https://eoc.franklin-gov.com/arcgis/rest/services,Y,Y,OK,Y,
2930,2,Tennessee,,Gallatin,,,https://arcweb.gallatin-tn.gov/arcgis/rest/services,Y,Y,OK,Y,
2931,2,Tennessee,,Greeneville,,,https://web2.mobile311.com/arcgis/rest/services/Tennessee/GreenevilleTN/MapServer,Y,Y,OK,Y,
2932,2,Tennessee,,Henderson,,,https://arcgis5.roktech.net/arcgis/rest/services/Henderson,Y,Y,OK,Y,
2933,2,Tennessee,,Johnson City,,,https://gis.johnsoncitytn.org/arcgis/rest/services,Y,Y,OK,Y,
2934,2,Tennessee,,Knoxville,,,https://www.kub.org/arcgis/rest/services/outage_servicearea/MapServer,Y,Y,OK,Y, 
2935,2,Tennessee,,Knoxville Utilities Board,,,https://www.kub.org/arcgis/rest/services/outage_servicearea_esri/MapServer,Y,Y,OK,Y,
2936,2,Tennessee,,Lebanon,,,https://maps.lebanontn.org/arcgis/rest/services,Y,Y,OK,Y,
2937,2,Tennessee,,Memphis,,,https://mapgis.memphistn.gov/arcgis/rest/services,Y,Y,OK,Y, 
2938,2,Tennessee,,Memphis,,,https://comgis2.memphistn.gov/arcgis/rest/services,Y,Y,OK,Y,
2939,2,Tennessee,,Montgomery,,,https://mcggis.mcgtn.org/mcggis/rest/services,Y,Y,OK,Y,
2940,2,Tennessee,,Murfreesboro,,,https://maps3.murfreesborotn.gov/mboro/rest/services,Y,Y,OK,Y, 
2941,2,Tennessee,,Murfreesboro,,,https://mwsdmaps.murfreesborotn.gov/mwsd/rest/services,Y,Y,OK,Y,
2942,2,Tennessee,,Nashville,,,https://maps.nashville.gov/arcgis/rest/services,Y,Y,OK,Y,
2943,2,Tennessee,,Spring Hill,,,https://arcgis4.roktech.net/arcgis/rest/services/SpringHillTN,Y,Y,OK,Y, 
2944,2,Tennessee,,Spring Hill,,,https://arcgis5.roktech.net/arcgis/rest/services/SpringHillTN,Y,Y,OK,Y,
2945,2,Texas,,,48,Texas Legislative Council,https://giswebe.tlc.texas.gov/ArcGIS/rest/services,Y,Y,OK,Y,
2946,2,Texas,,,48,Texas Parks & Wildlife Department,https://tpwd.texas.gov/arcgis/rest/services,Y,N,OK,Y,
2947,2,Texas,,,48,Texas Commission on Environmental Quality,https://gisweb.tceq.texas.gov/arcgis/rest/services,Y,Y,OK,Y,
2948,2,Texas,,,48,Railroad Commission of Texas,https://gis.rrc.texas.gov/server/rest/services,Y,N,OK,Y,
2949,2,Texas,,,48,Texas Natural Resources Information System,https://feature.tnris.org/arcgis/rest/services,Y,Y,OK,Y,
2950,2,Texas,,,48,Texas Department of Transportation,https://maps.dot.state.tx.us/arcgis/rest/services,Y,Y,OK,Y, 
2951,2,Texas,,,48,Texas Department of Transportation,https://services.arcgis.com/KTcxiTD9dsQw4r7Z/ArcGIS/rest/services,Y,Y,OK,Y,
2952,2,Texas,,,48,Texas Boll Weevil Eradication Foundation,https://esri.txbollweevil.org/arcgis/rest/services,Y,Y,OK,Y,
2953,2,Texas,,,48,Texas Education Agency,https://services2.arcgis.com/5MVN2jsqIrNZD4tP/arcgis/rest/services,Y,Y,OK,Y,
2954,2,Texas,,,48,Texas Bureau of Economic Geology,https://coastal.beg.utexas.edu/arcgis/rest/services,Y,Y,OK,Y,
2955,2,Texas,,,48,Texas University Lands,https://gisapps.universitylands.org/server/rest/services,Y,Y,OK,Y,
2956,2,Texas,,,48,Texas various layers,https://gisweb.glo.texas.gov/arcgis/rest/services,Y,N,OK,Y,
2957,2,Texas,,,48,Texas various layers,https://services5.arcgis.com/6gTxIFMxZdWxCrVQ/arcgis/rest/services,Y,Y,OK,Y, Lots of Hurricane Harvey data 
2958,2,Texas,,,48,Texas A&M University - Forest Service,https://tfsgis02.tfs.tamu.edu/arcgis/rest/services,Y,Y,OK,Y,
2959,2,Texas,,,,Houston-Galveston Area Council,https://gis.h-gac.com/arcgis/rest/services,Y,Y,OK,Y,
2960,2,Texas,,,,North Texas Tollway Authority,https://maps.ntta.org/waap1/rest/services,Y,Y,OK,Y,
2961,2,Texas,,,,San Antonio River Authority,https://gis.sara-tx.org/ags1/rest/services,Y,Y,OK,Y,
2962,2,Texas,,,,Central Texas Council of Governments,https://maps.ctcog.org/server/rest/services,Y,Y,OK,Y,
2963,2,Texas,Angelina,,48005,,https://webmap.trueautomation.com/arcgis/rest/services/AngelinaMapSearch/MapServer,Y,Y,OK,Y,
2964,2,Texas,Aransas,,48007,,https://webmap.trueautomation.com/arcgis/rest/services/AransasMapSearch/MapServer,Y,Y,OK,Y,
2965,2,Texas,Atascosa,,48013,,https://webmap.trueautomation.com/arcgis/rest/services/AtascosaMapSearch/MapServer,Y,Y,OK,Y,
2966,2,Texas,Bailey,,48017,,https://webmap.trueautomation.com/arcgis/rest/services/BaileyMapSearchNoLabels/MapServer,Y,Y,OK,Y,
2967,2,Texas,Bandera,,48019,,https://webmap.trueautomation.com/arcgis/rest/services/BanderaMapSearchNoLabels/MapServer,Y,Y,OK,Y,
2968,2,Texas,Bexar,,48029,,https://maps.bexar.org/arcgis/rest/services,Y,Y,OK,Y, 
2969,2,Texas,Bexar,,48029,,https://www.bcad.org/arcgis/rest/services,Y,Y,OK,Y, See also City of San Antonio 
2970,2,Texas,Brazoria,,48039,,https://maps.brazoriacountytx.gov/arcgis/rest/services,Y,Y,OK,Y, 
2971,2,Texas,Brazoria,,48039,,https://webmap.trueautomation.com/arcgis/rest/services/BrazoriaMapSearch/MapServer,Y,Y,OK,Y,
2972,2,Texas,Brewster,,48043,,https://webmap.trueautomation.com/arcgis/rest/services/BrewsterMapSearch/MapServer,Y,Y,OK,Y,
2973,2,Texas,Brooks,,48047,,https://webmap.trueautomation.com/arcgis/rest/services/BrooksMapSearchNoLabels/MapServer,Y,Y,OK,Y,
2974,2,Texas,Brown,,48049,,https://webmap.trueautomation.com/arcgis/rest/services/BrownMapSearch/MapServer,Y,Y,OK,Y,
2975,2,Texas,Burnet,,48053,,https://webmap.trueautomation.com/arcgis/rest/services/BurnetMapSearch/MapServer,Y,Y,OK,Y,
2976,2,Texas,Calhoun,,48057,,https://webmap.trueautomation.com/arcgis/rest/services/CalhounMapSearch/MapServer,Y,Y,OK,Y,
2977,2,Texas,Cameron,,48061,,https://www.cameroncad.org/arcgiswa/rest/services,Y,Y,X,Y,
2978,2,Texas,Cass,,48067,,https://webmap.trueautomation.com/arcgis/rest/services/CassMapSearch/MapServer,Y,Y,OK,Y,
2979,2,Texas,Cherokee,,48073,,https://webmap.trueautomation.com/arcgis/rest/services/CherokeeMapSearch/MapServer,Y,Y,OK,Y,
2980,2,Texas,Cochran,,48079,,https://webmap.trueautomation.com/arcgis/rest/services/CochranMapSearch/MapServer,Y,Y,OK,Y,
2981,2,Texas,Collin,,48085,,https://gis.collincountytx.gov/arcgis/rest/services,Y,Y,OK,Y, 
2982,2,Texas,Collin,,48085,,https://map.collincad.org/Arcgis/rest/services,Y,N,OK,Y,
2983,2,Texas,Colorado,,48089,,https://services.geoportalmaps.com/arcgis/rest/services/ColoradoTx_Services/MapServer,Y,Y,OK,N,
2984,2,Texas,Colorado,,48089,,https://webmap.trueautomation.com/arcgis/rest/services/ColoradoMapSearch/MapServer,Y,Y,OK,Y,
2985,2,Texas,Comal,,48091,,https://webmap.trueautomation.com/arcgis/rest/services/ComalMapSearch/MapServer,Y,Y,OK,Y, 
2986,2,Texas,Comal,,48091,,https://webmap.trueautomation.com/arcgis/rest/services/ComalMapFloodTaxingDRGs/MapServer,Y,Y,OK,Y,
2987,2,Texas,Cooke,,48097,,https://gis.texoma.cog.tx.us/arcgis/rest/services,Y,Y,OK,Y,
2988,2,Texas,Dallas,,48113,,https://maps.dcad.org/prdwa/rest/services,Y,Y,OK,Y,
2989,2,Texas,Deaf Smith,,48117,,https://webmap.trueautomation.com/arcgis/rest/services/DeafSmithMapSearch/MapServer,Y,Y,OK,Y,
2990,2,Texas,Denton,,48121,,https://gis.dentoncounty.gov/arcgis/rest/services,Y,Y,OK,Y,
2991,2,Texas,Edwards,,48137,,https://webmap.trueautomation.com/arcgis/rest/services/EdwardsMapSearch/MapServer,Y,Y,OK,Y,
2992,2,Texas,El Paso,,48141,,https://gis.epcad.org/arcgis/rest/services,Y,Y,OK,Y,
2993,2,Texas,Ellis,,48139,,https://ecgis.co.ellis.tx.us/gis/rest/services,Y,Y,OK,Y,
2994,2,Texas,Falls,,48145,,https://webmap.trueautomation.com/arcgis/rest/services/FallsMapSearch/MapServer,Y,Y,OK,Y,
2995,2,Texas,Fannin,,48147,,https://gis.texoma.cog.tx.us/arcgis/rest/services,Y,Y,OK,Y,
2996,2,Texas,Fort Bend,,48157,,https://arcgisweb.fortbendcountytx.gov/arcgis/rest/services,Y,Y,OK,Y,
2997,2,Texas,Galveston,,48167,,https://services5.arcgis.com/NAnnb4W7JLztFw9i/arcgis/rest/services,Y,Y,OK,Y,
2998,2,Texas,Gillespie,,48171,,https://webmap.trueautomation.com/arcgis/rest/services/GillespieMapSearch/MapServer,Y,Y,OK,Y,
2999,2,Texas,Goliad,,48175,,https://webmap.trueautomation.com/arcgis/rest/services/GoliadMapSearch/MapServer,Y,Y,OK,Y,
3000,2,Texas,Grayson,,48181,,https://gis.texoma.cog.tx.us/arcgis/rest/services,Y,Y,OK,Y,
3001,2,Texas,Guadalupe,,48187,,https://webmap.trueautomation.com/arcgis/rest/services/GuadalupeMapSearch/MapServer,Y,Y,OK,Y, 
3002,2,Texas,Guadalupe,,48187,,https://webmap.trueautomation.com/arcgis/rest/services/GuadalupeAnalysis/MapServer,Y,Y,OK,Y,
3003,2,Texas,Hale,,48189,,https://webmap.trueautomation.com/arcgis/rest/services/HaleMapSearch/MapServer,Y,Y,OK,Y,
3004,2,Texas,Hamilton,,48193,,https://webmap.trueautomation.com/arcgis/rest/services/HamiltonMapSearch/MapServer,Y,Y,OK,Y,
3005,2,Texas,Harris,,48201,,https://www.gis.hctx.net/arcgis/rest/services,Y,Y,OK,Y, 
